,Track_duration,Popularity,Danceability,Energy,Key,Loudness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Year
293,211000,38,0.506,0.849,2,-3.782,0.00676,5.65e-06,0.329,0.319,129.935,2009
294,193560,0,0.647,0.694,7,-7.365,0.0364,0.0,0.0776,0.694,121.975,2008
295,268720,55,0.421,0.98,5,-2.201,0.0727,0.0,0.459,0.509,139.36,1986
296,251480,0,0.637,0.811,7,-11.345,0.363,0.00451,0.107,0.552,112.053,1985
297,237306,0,0.463,0.621,2,-5.111,0.189,0.0,0.086,0.218,140.647,2011
298,183920,62,0.646,0.82,3,-8.066,0.102,0.00183,0.037,0.712,122.43,1986
299,255960,73,0.234,0.865,9,-5.131,3.62e-05,0.000532,0.289,0.194,137.107,2011
300,197586,26,0.679,0.808,11,-5.137,0.0305,0.00125,0.105,0.88,130.018,2011
301,199680,69,0.704,0.793,8,-2.266,0.0488,0.0,0.575,0.412,127.96,2012
302,225789,76,0.668,0.802,5,-4.005,0.0273,0.0,0.163,0.769,113.796,2022
303,202426,44,0.593,0.765,5,-5.696,0.503,3.91e-06,0.667,0.801,121.844,1976
304,187146,89,0.605,0.822,0,-4.833,0.00671,0.134,0.147,0.288,167.997,2017
305,244506,83,0.585,0.776,5,-5.898,0.0572,7.74e-06,0.3,0.427,77.987,2002
306,193666,42,0.698,0.932,4,-7.484,0.0233,0.000261,0.399,0.836,150.02,1995
307,214946,3,0.854,0.71,4,-6.32,0.0113,8.72e-05,0.166,0.818,106.894,1994
308,229133,19,0.45,0.977,10,-4.114,0.000442,0.000114,0.362,0.395,135.904,2008
309,175873,64,0.737,0.867,11,-2.259,0.0398,0.0,0.32,0.506,98.05,2020
310,193613,0,0.214,0.947,4,-5.053,0.000552,0.00352,0.238,0.483,170.616,1994
311,207991,30,0.798,0.655,0,-8.071,0.381,1.09e-06,0.477,0.828,111.98,2018
312,204346,14,0.779,0.787,10,-4.305,0.0524,0.0,0.14,0.708,124.982,2017
313,262173,0,0.632,0.631,5,-8.059,0.000219,3.05e-05,0.162,0.312,79.021,2011
314,245266,63,0.577,0.676,8,-11.931,0.000895,2.29e-06,0.0625,0.676,95.98,1988
315,253106,60,0.737,0.93,1,-6.083,0.237,1.57e-06,0.0911,0.965,103.191,2001
316,200066,26,0.323,0.127,3,-15.66,0.841,0.00413,0.117,0.394,92.637,2010
317,176561,64,0.723,0.809,7,-3.081,0.00346,0.00123,0.565,0.274,98.007,2015
318,172666,71,0.577,0.94,6,-4.439,2.42e-05,0.0715,0.347,0.818,116.045,2004
319,230133,78,0.908,0.557,8,-4.243,0.242,0.0,0.0709,0.897,90.032,2001
320,218800,0,0.555,0.644,8,-6.97,0.42,0.0,0.0751,0.417,144.202,2013
321,216106,58,0.682,0.836,9,-3.777,0.0464,3.13e-06,0.0797,0.486,104.984,2014
322,179120,44,0.536,0.351,11,-8.026,0.762,0.0,0.22,0.532,106.73,1964
323,173493,74,0.67,0.558,2,-9.159,0.238,0.0,0.106,0.63,80.511,1997
324,277026,0,0.494,0.672,3,-4.877,0.0273,0.0,0.105,0.557,156.208,2002
325,240419,67,0.623,0.68,2,-13.255,0.0056,0.000425,0.148,0.737,129.713,1977
326,196652,85,0.896,0.586,10,-6.687,0.104,0.0,0.79,0.642,116.971,2019
327,161946,0,0.604,0.742,9,-9.503,0.0611,6.13e-06,0.259,0.923,163.861,2005
328,375853,0,0.423,0.464,0,-9.564,0.308,0.000161,0.117,0.255,144.954,2002
329,201237,49,0.768,0.881,9,-4.392,0.0188,3.65e-06,0.298,0.502,99.98,2016
330,219493,77,0.727,0.937,11,-2.871,0.00417,0.0,0.091,0.749,132.067,2012
331,203953,60,0.716,0.736,1,-5.18,0.336,1.4e-05,0.137,0.542,104.018,2021
332,289160,81,0.727,0.552,2,-8.074,0.227,0.000164,0.198,0.607,168.189,2002
333,259135,3,0.538,0.428,4,-9.241,0.321,0.0,0.103,0.181,97.949,2021
334,225493,74,0.528,0.965,11,-7.984,0.141,0.985,0.0797,0.587,136.065,2001
335,164826,0,0.652,0.61,10,-8.658,0.45,0.0,0.576,0.612,145.964,1977
336,229040,0,0.254,0.238,6,-14.821,0.588,0.0535,0.0772,0.0809,84.126,1983
337,184000,41,0.48,0.542,4,-9.873,0.803,0.0,0.147,0.614,118.301,1996
338,164160,66,0.59,0.737,7,-5.867,0.404,0.0,0.108,0.877,132.966,1966
339,231616,40,0.437,0.938,1,-2.92,0.000913,0.0,0.116,0.734,201.97,2015
340,170466,63,0.683,0.739,11,-12.831,4.91e-05,0.0122,0.293,0.836,122.113,1992
341,229374,72,0.781,0.722,7,-8.376,0.236,0.000398,0.077,0.533,87.858,2010
342,218946,59,0.641,0.722,8,-5.386,0.323,0.0,0.104,0.716,93.992,2007
343,284000,76,0.741,0.647,2,-12.878,0.108,0.00139,0.0555,0.804,131.097,1978
344,258986,0,0.55,0.428,5,-9.832,0.368,0.0,0.166,0.551,120.252,2018
345,287906,61,0.837,0.954,8,-3.512,0.0933,0.000405,0.143,0.972,127.019,2008
346,176613,0,0.501,0.812,5,-5.345,0.133,8.39e-06,0.324,0.603,149.86,2011
347,191333,0,0.438,0.634,7,-5.642,0.439,4.35e-06,0.0577,0.331,135.033,2000
348,236626,68,0.471,0.797,6,-8.407,0.000179,6.49e-06,0.299,0.497,152.903,1992
349,190093,47,0.356,0.261,2,-14.963,0.689,0.0,0.112,0.279,128.551,1972
350,241986,40,0.632,0.781,5,-9.26,0.0489,1.76e-05,0.165,0.618,123.476,2004
351,196800,38,0.533,0.906,5,-7.547,0.2,0.0015,0.493,0.638,121.669,1975
352,227400,57,0.725,0.259,2,-10.959,0.843,2.63e-06,0.112,0.2,133.849,2003
353,233360,65,0.261,0.964,9,-6.654,0.00141,2.87e-05,0.183,0.326,162.902,1995
354,224600,0,0.546,0.931,0,-3.025,0.0295,1.67e-05,0.366,0.527,120.01,2010
355,217906,68,0.757,0.884,10,-5.488,0.00795,5.87e-05,0.0973,0.398,120.012,2015
356,340706,3,0.518,0.575,5,-4.616,0.0259,0.0,0.109,0.209,120.019,2017
357,207906,0,0.589,0.688,4,-5.443,0.289,3.59e-06,0.139,0.453,95.902,2018
358,207480,69,0.693,0.822,1,-6.01,0.0995,1.73e-05,0.061,0.765,121.969,2008
359,200786,84,0.654,0.76,0,-3.669,0.0797,0.0,0.299,0.41,99.945,2015
360,171360,85,0.771,0.671,2,-5.617,0.00929,0.0,0.0637,0.714,85.026,2019
361,311040,0,0.76,0.585,3,-7.307,0.0102,0.000476,0.308,0.455,91.179,1997
362,144600,21,0.482,0.57,4,-9.324,0.291,0.0,0.26,0.71,132.163,1964
363,212146,52,0.597,0.902,7,-4.246,0.0899,0.0,0.65,0.96,130.674,1983
364,170472,25,0.611,0.675,11,-7.368,0.569,0.000304,0.177,0.903,118.983,2018
365,158973,0,0.731,0.498,8,-6.571,0.229,4.06e-05,0.505,0.802,96.038,2015
366,239133,62,0.778,0.719,4,-9.698,0.0123,0.0262,0.297,0.729,115.4,1993
367,223160,55,0.747,0.687,0,-6.102,0.336,0.0,0.302,0.558,106.045,2017
368,325600,72,0.385,0.433,11,-9.256,0.241,7.07e-06,0.11,0.427,89.974,1994
369,285946,58,0.724,0.619,4,-9.074,0.0728,0.0,0.205,0.746,109.029,1997
370,223973,67,0.646,0.6,9,-6.569,0.231,0.0,0.0794,0.811,192.082,2003
371,185131,0,0.819,0.768,8,-8.522,0.234,0.0,0.334,0.964,139.982,2015
372,228372,53,0.628,0.953,10,-4.989,0.00276,0.0132,0.427,0.515,111.134,2021
373,260826,58,0.592,0.907,7,-3.651,0.000428,2.09e-05,0.0681,0.919,135.674,2001
374,269826,36,0.702,0.495,1,-8.73,0.365,8.34e-06,0.124,0.817,147.914,2007
375,279253,0,0.128,0.763,2,-8.752,0.0027,0.528,0.977,0.377,172.594,1988
376,146375,0,0.709,0.66,4,-5.387,0.133,0.0,0.131,0.476,82.972,2020
377,251760,0,0.905,0.81,7,-4.538,0.0349,1.29e-05,0.124,0.486,96.441,2002
378,240626,0,0.538,0.581,5,-7.816,0.204,5.26e-05,0.13,0.269,108.108,2007
379,299240,0,0.372,0.812,9,-6.167,0.0225,0.00168,0.273,0.636,84.641,1983
380,181040,7,0.842,0.734,1,-5.065,0.0427,0.0,0.106,0.952,137.958,2019
381,324306,75,0.648,0.759,6,-4.315,0.0142,0.0,0.648,0.518,85.996,2002
382,196306,0,0.883,0.784,10,-5.646,0.0171,0.0143,0.333,0.888,115.006,2004
383,209908,23,0.595,0.932,0,-4.911,0.161,0.0,0.402,0.761,129.953,2011
384,222920,81,0.563,0.75,11,-4.496,0.113,0.0,0.0788,0.812,173.906,2009
385,221133,70,0.73,0.602,6,-3.782,0.362,3.69e-06,0.169,0.927,97.954,2001
386,209275,23,0.528,0.608,1,-5.157,0.0237,0.0,0.118,0.267,112.067,2021
387,225306,0,0.655,0.66,2,-5.565,0.00459,0.0,0.177,0.389,119.987,2012
388,147146,66,0.67,0.365,0,-10.158,0.525,0.0,0.0575,0.45,119.344,2015
389,176386,54,0.929,0.301,6,-10.877,0.804,0.0,0.0864,0.618,119.963,2007
390,168640,59,0.633,0.559,6,-5.135,0.336,0.0,0.262,0.473,114.987,2018
391,170000,72,0.678,0.61,0,-10.509,0.467,0.0,0.397,0.919,117.04,1991
392,199026,70,0.762,0.748,0,-4.15,0.0266,0.0,0.348,0.851,110.009,2010
393,262146,45,0.538,0.661,9,-8.912,0.725,0.0,0.191,0.732,79.963,1988
394,249813,0,0.539,0.643,9,-3.982,0.256,0.0,0.29,0.136,92.962,2015
395,171826,53,0.582,0.748,4,-5.93,0.432,0.0,0.0707,0.433,115.13,1985
396,207533,0,0.675,0.753,11,-7.564,0.221,2.51e-05,0.0495,0.898,111.79,2005
397,295533,87,0.209,0.417,3,-8.74,0.164,0.00196,0.113,0.124,138.178,2005
398,208087,31,0.676,0.681,0,-5.726,0.00148,0.000734,0.239,0.448,115.988,2017
399,222866,54,0.665,0.587,1,-10.149,0.0655,4.87e-05,0.218,0.932,83.399,1988
400,154435,59,0.512,0.304,0,-9.19,0.295,0.000622,0.118,0.172,126.078,2014
401,241720,29,0.818,0.493,6,-5.701,0.0611,0.0,0.0994,0.84,103.635,2000
402,161466,69,0.589,0.85,2,-6.143,0.0606,0.779,0.274,0.813,130.318,1970
403,222213,48,0.716,0.838,10,-4.289,0.134,0.0,0.148,0.646,130.034,2011
404,191412,59,0.347,0.772,5,-4.359,0.0597,0.0333,0.115,0.035,192.118,2014
405,157453,21,0.418,0.368,10,-10.726,0.747,0.00115,0.124,0.552,99.952,2009
406,274000,0,0.731,0.777,5,-7.563,0.132,0.0611,0.0793,0.772,111.842,1974
407,262560,39,0.334,0.824,2,-7.37,0.067,0.00163,0.0362,0.763,178.821,1978
408,216467,0,0.78,0.706,1,-8.346,0.139,0.000184,0.106,0.834,121.155,2014
409,244015,48,0.852,0.994,2,-4.059,0.0205,0.00127,0.357,0.933,137.112,1999
410,321426,0,0.668,0.909,9,-9.925,0.000705,0.0448,0.235,0.541,132.865,1993
411,245026,0,0.676,0.662,1,-6.438,0.107,0.0,0.122,0.464,127.997,2007
412,324720,37,0.235,0.213,1,-8.764,0.828,5.07e-05,0.113,0.153,70.075,2018
413,248573,0,0.852,0.966,1,-6.179,0.00615,0.314,0.111,0.72,129.002,2003
414,223177,22,0.668,0.66,2,-5.577,0.122,0.0,0.221,0.429,94.014,2015
415,214093,55,0.536,0.807,9,-7.696,0.00014,0.128,0.069,0.638,184.894,2014
416,224520,49,0.667,0.712,9,-6.575,0.121,0.0,0.128,0.538,95.009,1995
417,326226,43,0.438,0.399,7,-11.581,0.458,6.11e-05,0.707,0.462,104.167,2007
418,169013,0,0.601,0.854,9,-5.837,0.308,0.0,0.0947,0.936,141.395,1968
419,208143,43,0.628,0.764,4,-9.184,0.28,0.0,0.415,0.587,131.469,2015
420,187107,80,0.721,0.769,7,-4.111,0.0922,0.0,0.0817,0.915,155.932,2022
421,224066,69,0.616,0.597,8,-5.328,0.691,0.0,0.104,0.362,165.508,2001
422,200433,0,0.409,0.451,4,-10.742,0.585,1.1e-05,0.0927,0.192,119.918,2015
423,248093,66,0.74,0.752,9,-7.008,0.0409,0.00125,0.0233,0.939,114.851,1991
424,187200,50,0.538,0.497,2,-12.068,0.0747,1.64e-06,0.0713,0.89,168.065,1988
425,262000,0,0.818,0.595,8,-7.644,0.00014,0.575,0.0612,0.729,119.99,2014
426,196800,0,0.554,0.851,6,-10.526,0.006,0.0242,0.405,0.96,128.103,1985
427,181052,0,0.45,0.877,11,-2.284,0.0837,0.0,0.141,0.452,85.409,2015
428,208520,23,0.642,0.813,6,-4.394,0.0015,0.762,0.363,0.198,119.965,2018
429,241933,0,0.818,0.732,1,-4.474,0.0335,4.95e-05,0.19,0.679,119.002,2009
430,298120,69,0.877,0.854,1,-4.523,0.0544,5.5e-05,0.144,0.54,114.472,1987
431,221733,0,0.687,0.599,4,-4.406,0.363,4.03e-05,0.101,0.315,97.143,1988
432,266200,67,0.691,0.718,2,-8.457,0.148,4.81e-05,0.108,0.934,110.623,1976
433,112200,0,0.71,0.712,7,-6.299,0.811,0.0,0.109,0.911,128.758,2009
434,231066,62,0.608,0.531,0,-9.549,0.534,7.17e-06,0.183,0.328,110.092,1997
435,259000,63,0.396,0.479,5,-8.072,0.728,9.51e-06,0.102,0.184,109.973,1981
436,160133,0,0.741,0.697,0,-7.028,0.0664,2.28e-05,0.133,0.774,116.109,1970
437,197800,78,0.519,0.77,7,-8.788,0.0675,3.48e-06,0.0762,0.921,158.29,1994
438,210333,19,0.438,0.776,10,-13.282,0.000668,0.86,0.32,0.459,156.863,1995
439,210795,41,0.6,0.89,4,-4.106,0.0791,0.00222,0.3,0.668,177.995,2020
440,253066,0,0.861,0.604,5,-8.44,0.0974,0.358,0.0467,0.853,115.588,1991
441,221533,0,0.579,0.697,0,-4.255,0.00575,0.0,0.0775,0.64,181.995,1999
442,289133,4,0.743,0.766,0,-6.375,0.0873,0.0,0.509,0.61,127.96,2009
443,197213,73,0.632,0.683,7,-6.434,0.163,0.00013,0.847,0.701,105.955,1979
444,209933,63,0.466,0.439,5,-8.892,0.741,1.64e-05,0.0707,0.289,107.173,1980
445,243992,54,0.413,0.64,8,-5.811,0.273,0.0,0.11,0.149,75.245,2021
446,266280,67,0.292,0.714,2,-4.919,0.000658,0.000109,0.102,0.462,151.412,1995
447,280720,59,0.28,0.384,2,-9.845,0.114,1.33e-06,0.0831,0.143,77.949,1987
448,216600,78,0.56,0.959,7,-2.433,0.000722,0.000221,0.209,0.669,163.983,2007
449,170186,43,0.322,0.36,1,-8.429,0.893,2.92e-06,0.0918,0.378,97.63,1996
450,235626,57,0.399,0.708,0,-10.541,0.118,0.0,0.179,0.688,207.424,1989
451,229920,38,0.499,0.702,1,-6.539,0.000384,0.0,0.203,0.35,140.007,2014
452,285266,0,0.581,0.887,7,-5.39,0.00183,0.00156,0.0803,0.568,131.991,1992
453,298960,55,0.742,0.732,2,-6.046,0.0424,0.00446,0.101,0.694,97.922,2000
454,234652,0,0.616,0.714,9,-7.792,0.0162,1.23e-05,0.0817,0.24,128.924,2017
455,214306,36,0.87,0.817,9,-9.02,0.136,0.0164,0.079,0.847,131.994,2014
456,175986,46,0.408,0.676,6,-6.073,0.0301,0.0,0.0684,0.644,209.591,2012
457,183680,53,0.417,0.705,9,-7.661,0.211,0.0296,0.423,0.922,193.668,1981
458,278893,74,0.707,0.632,10,-7.031,0.103,1.09e-05,0.0841,0.372,97.04,2018
459,296800,83,0.711,0.292,4,-15.523,0.313,0.0,0.131,0.194,103.951,1988
460,268840,60,0.715,0.907,7,-6.025,0.0172,8.39e-05,0.426,0.841,124.992,2009
461,217946,17,0.623,0.715,6,-6.608,0.0147,3.03e-06,0.111,0.896,95.919,2009
462,204526,66,0.535,0.962,11,-3.453,0.00361,0.0,0.163,0.687,144.984,2011
463,484146,0,0.574,0.512,5,-6.664,0.234,0.0,0.0946,0.512,76.899,2013
464,224266,8,0.67,0.855,0,-4.34,0.152,0.0,0.0811,0.801,84.489,2019
465,165581,10,0.401,0.888,10,-2.52,0.0637,0.0,0.167,0.526,198.954,2012
466,206760,73,0.562,0.383,6,-15.474,0.143,0.124,0.138,0.599,93.764,1981
467,230786,0,0.531,0.799,10,-2.76,0.0459,0.000172,0.331,0.631,165.964,2003
468,258200,58,0.656,0.833,1,-5.13,0.00877,0.0126,0.328,0.71,134.007,2009
469,204760,0,0.734,0.802,8,-4.893,0.00705,0.0028,0.124,0.671,119.995,2010
470,252853,64,0.396,0.629,9,-4.78,0.0328,0.0,0.183,0.358,173.794,2011
471,304560,0,0.898,0.507,11,-14.946,0.00217,0.0292,0.0991,0.839,127.329,2006
472,208306,76,0.762,0.692,5,-3.973,0.113,0.0,0.094,0.397,114.906,2008
473,177440,64,0.642,0.392,4,-7.846,0.0151,0.0,0.352,0.0479,138.065,2020
474,223840,79,0.543,0.485,8,-6.85,0.558,0.0,0.12,0.371,136.961,2013
475,250066,61,0.618,0.776,2,-5.16,0.125,5.35e-05,0.0808,0.674,125.536,1971
476,185341,1,0.724,0.956,2,-3.915,0.00953,9.03e-06,0.167,0.556,112.011,2011
477,209346,63,0.689,0.586,6,-7.61,0.241,0.0,0.356,0.611,93.02,2017
478,221466,73,0.747,0.662,1,-7.9,0.0118,0.0,0.138,0.63,88.926,1998
479,238933,45,0.74,0.567,8,-5.283,0.0327,0.0,0.402,0.916,90.094,2002
480,248400,78,0.536,0.928,11,-6.492,0.0154,0.00134,0.2,0.389,136.258,2000
481,211763,76,0.614,0.527,10,-6.374,0.597,0.0,0.11,0.354,121.941,2018
482,199893,72,0.957,0.554,3,-6.618,0.0052,0.00185,0.249,0.64,101.783,2002
483,239373,29,0.482,0.327,4,-11.196,0.456,1.17e-05,0.0749,0.361,93.701,1970
484,189773,43,0.562,0.802,9,-12.423,0.0096,0.662,0.0919,0.316,127.964,2014
485,249533,77,0.68,0.687,9,-6.162,0.0161,0.0,0.261,0.467,150.053,2008
486,187277,57,0.651,0.542,1,-7.345,0.311,0.0,0.0812,0.581,122.03,2021
487,156893,0,0.256,0.163,0,-9.856,0.754,0.0,0.135,0.261,83.139,1987
488,190000,28,0.602,0.896,10,-7.702,0.0174,0.231,0.344,0.457,120.016,2010
489,166942,38,0.872,0.987,5,-3.935,0.00322,0.0101,0.0522,0.843,128.01,2014
490,364400,0,0.74,0.946,0,-11.681,0.0247,0.242,0.124,0.715,137.015,1993
491,254466,58,0.699,0.668,1,-5.305,0.265,0.0,0.141,0.472,83.074,2002
492,264493,36,0.75,0.739,0,-9.993,0.0275,1.71e-06,0.0558,0.911,106.39,1995
493,195106,71,0.749,0.745,2,-10.625,0.000501,0.00403,0.333,0.481,101.972,1992
494,212626,1,0.589,0.651,6,-5.097,0.0291,3.2e-06,0.111,0.166,90.011,2015
495,219466,48,0.284,0.171,1,-12.762,0.788,7.03e-05,0.103,0.192,153.948,2012
496,213750,0,0.768,0.809,9,-5.816,0.0271,0.000633,0.0608,0.737,133.838,1985
497,185866,50,0.742,0.715,4,-4.489,0.0621,0.00218,0.111,0.652,94.011,2003
498,139800,17,0.476,0.936,1,-7.53,0.19,1.34e-06,0.0722,0.516,172.567,1966
499,218253,0,0.524,0.734,6,-6.635,0.0565,0.0,0.23,0.689,90.97,2008
500,185026,0,0.375,0.481,9,-7.67,0.205,0.00144,0.135,0.38,110.368,2005
501,247413,17,0.668,0.653,1,-7.752,0.026,7.3e-05,0.11,0.506,138.45,2009
502,300840,74,0.581,0.0549,10,-20.514,0.559,0.0,0.0718,0.234,152.037,2013
503,271093,81,0.332,0.214,4,-12.518,0.845,5.62e-06,0.0839,0.11,67.531,1992
504,182960,0,0.63,0.934,4,-2.559,0.0186,0.0,0.324,0.905,89.992,2012
505,213066,80,0.648,0.931,1,-3.15,0.00937,0.0,0.752,0.744,153.649,2005
506,179600,64,0.456,0.752,11,-8.121,0.0095,0.00145,0.0573,0.897,183.569,1996
507,246587,75,0.349,0.348,3,-6.142,0.726,0.0,0.12,0.0886,74.541,2011
508,212960,46,0.646,0.757,2,-3.927,0.00389,1.17e-06,0.11,0.375,127.541,2012
509,316733,51,0.674,0.546,7,-11.461,0.176,0.0045,0.0672,0.63,124.846,1997
510,270026,0,0.772,0.761,5,-8.271,0.141,0.0,0.0814,0.868,120.056,1995
511,207626,56,0.686,0.672,1,-6.069,0.0144,0.0,0.0653,0.625,92.472,2005
512,320034,0,0.56,0.475,8,-9.05,0.718,2.18e-05,0.0994,0.308,84.899,2012
513,203066,0,0.753,0.676,0,-6.757,0.018,0.000474,0.137,0.643,110.16,1997
514,127400,21,0.573,0.687,9,-11.829,0.29,0.00385,0.122,0.962,151.025,1995
515,169106,0,0.712,0.61,4,-9.967,0.417,0.0,0.0662,0.886,92.772,2016
516,234160,47,0.587,0.421,7,-15.122,0.458,4.56e-05,0.116,0.498,114.393,1980
517,221332,78,0.587,0.872,7,-5.066,0.018,0.0,0.622,0.735,159.925,1998
518,177360,58,0.381,0.0848,5,-17.77,0.834,0.0,0.112,0.557,155.036,1963
519,307400,43,0.498,0.659,2,-11.189,0.00689,0.341,0.156,0.647,146.227,1986
520,192586,72,0.426,0.584,1,-5.293,0.0383,0.0,0.192,0.272,193.438,2008
521,213603,12,0.582,0.441,10,-12.2,0.729,0.0,0.148,0.865,132.338,2011
522,268613,55,0.493,0.808,5,-3.365,0.000235,0.0,0.0983,0.38,117.971,2011
523,178653,10,0.388,0.416,8,-8.985,0.748,0.00846,0.0549,0.449,96.995,2009
524,266600,83,0.457,0.757,1,-5.177,0.0206,0.0,0.146,0.417,102.961,2012
525,220626,55,0.712,0.688,3,-8.567,0.00437,0.0,0.134,0.515,145.964,2011
526,167613,0,0.739,0.766,0,-6.023,0.193,7.28e-05,0.137,0.862,106.6,2005
527,206039,40,0.613,0.867,9,-2.089,0.0364,0.0,0.318,0.66,113.971,2021
528,218773,50,0.662,0.961,7,-4.282,0.122,0.0,0.35,0.834,135.1,2010
529,206040,64,0.768,0.919,0,-6.066,0.109,1.14e-06,0.366,0.862,116.649,1996
530,216133,0,0.657,0.892,10,-3.851,0.00845,0.0,0.133,0.746,128.973,2010
531,227040,0,0.576,0.455,7,-7.587,0.583,2.73e-05,0.0912,0.206,127.856,2012
532,217855,52,0.614,0.605,0,-5.411,0.226,0.0,0.124,0.329,127.107,2019
533,348226,77,0.744,0.502,5,-7.719,0.183,0.000228,0.189,0.66,112.344,1984
534,172761,77,0.63,0.633,4,-7.088,0.00776,0.0,0.0541,0.452,93.995,2020
535,207480,50,0.728,0.844,4,-4.664,0.62,4.91e-05,0.0467,0.928,91.3,1993
536,241333,0,0.726,0.449,0,-9.206,0.487,1.34e-06,0.0824,0.294,130.388,1983
537,306440,0,0.309,0.649,7,-8.994,0.0158,0.00595,0.367,0.313,166.915,1994
538,198533,0,0.675,0.92,0,-7.076,0.436,3.25e-06,0.347,0.967,121.116,1971
539,256560,54,0.763,0.552,6,-11.98,0.119,0.000695,0.28,0.744,90.775,1988
540,286733,0,0.582,0.806,11,-5.881,0.000886,0.00107,0.989,0.583,125.451,2011
541,210426,69,0.687,0.514,9,-6.612,0.366,0.0,0.116,0.494,145.921,2020
542,237261,0,0.796,0.531,2,-8.75,0.049,0.0052,0.0412,0.591,140.369,2002
543,171973,33,0.495,0.839,1,-7.8,0.00844,0.000469,0.0939,0.742,158.425,1991
544,172460,21,0.342,0.764,8,-6.626,0.419,0.0,0.384,0.652,121.16,2011
545,290360,69,0.534,0.393,11,-7.813,0.00479,0.0107,0.107,0.0641,110.007,2007
546,201707,76,0.708,0.648,6,-5.626,0.0956,0.0,0.134,0.338,143.955,2018
547,244973,49,0.628,0.439,9,-10.728,0.332,1.35e-05,0.0555,0.507,127.589,1968
548,209800,72,0.767,0.881,9,-3.988,0.00133,0.000139,0.0551,0.961,130.018,2007
549,253266,36,0.625,0.641,6,-9.244,0.611,3.83e-05,0.121,0.608,103.92,1995
550,194640,18,0.495,0.373,10,-6.365,0.764,2.19e-06,0.111,0.172,76.91,2016
551,196093,75,0.693,0.823,5,-3.761,0.0932,0.0,0.328,0.741,87.904,2005
552,231920,0,0.745,0.466,4,-7.62,0.00666,0.35,0.272,0.303,123.889,2003
553,232411,52,0.616,0.977,1,-6.357,0.0025,0.0124,0.942,0.744,119.303,2021
554,183808,0,0.444,0.711,0,-5.106,0.0119,0.0,0.34,0.371,86.976,2015
555,278546,39,0.368,0.64,9,-6.388,0.0256,0.000203,0.0717,0.124,82.347,2011
556,213160,7,0.55,0.961,1,-3.04,0.117,1.39e-06,0.823,0.604,167.084,2003
557,242840,68,0.521,0.702,0,-5.189,0.189,0.0,0.0962,0.25,127.976,2009
558,135709,0,0.359,0.275,8,-10.764,0.766,0.0,0.319,0.423,103.249,2018
559,257466,73,0.703,0.997,9,-7.666,0.0726,0.0235,0.123,0.391,132.872,1993
560,334743,79,0.481,0.262,7,-15.73,0.735,0.0114,0.832,0.375,122.861,1975
561,126160,0,0.522,0.424,5,-13.2,0.406,6.35e-06,0.221,0.875,108.786,2018
562,202133,30,0.497,0.778,9,-5.443,0.00271,1.32e-06,0.071,0.454,99.973,2006
563,231800,7,0.75,0.462,0,-7.664,0.00576,0.545,0.307,0.309,123.865,2003
564,194400,55,0.795,0.448,4,-13.427,0.629,0.0,0.0659,0.96,122.318,2013
565,197693,55,0.715,0.815,9,-5.867,0.0689,0.0,0.233,0.804,106.001,1999
566,173866,30,0.49,0.496,4,-11.959,0.761,0.00237,0.152,0.682,100.063,1995
567,330773,75,0.615,0.419,11,-8.8,0.0173,0.497,0.135,0.216,76.997,1998
568,188466,69,0.803,0.411,6,-16.013,0.312,0.00344,0.0411,0.654,126.236,1982
569,254117,20,0.542,0.971,9,-4.378,0.1,0.00993,0.131,0.639,131.363,1992
570,304306,0,0.652,0.584,0,-6.703,0.0916,0.00686,0.114,0.417,85.191,1998
571,233560,54,0.383,0.328,0,-12.604,0.739,0.000105,0.152,0.154,145.222,2012
572,174800,0,0.659,0.717,8,-4.202,0.0393,0.0,0.0769,0.71,103.036,2017
573,224466,73,0.643,0.614,2,-12.878,0.25,7.17e-06,0.214,0.891,93.982,1991
574,242904,31,0.665,0.768,0,-3.433,0.304,0.000194,0.13,0.484,128.009,2009
575,154466,0,0.483,0.708,8,-7.351,0.415,0.0,0.0904,0.879,135.247,2001
576,199903,0,0.62,0.881,1,-5.851,0.0585,0.714,0.311,0.415,126.035,2011
577,212606,1,0.732,0.463,11,-6.972,0.374,0.0,0.194,0.397,95.971,2019
578,260285,83,0.681,0.174,1,-8.745,0.837,3.35e-05,0.0983,0.231,112.672,2018
579,218173,25,0.441,0.96,7,-3.882,0.00977,1.1e-05,0.124,0.303,151.944,2008
580,289160,35,0.51,0.915,9,-9.675,0.325,0.52,0.299,0.657,142.793,1995
581,227173,34,0.783,0.631,5,-12.06,0.351,0.0131,0.152,0.77,137.179,1980
582,215026,58,0.426,0.92,10,-3.243,0.0559,0.0,0.245,0.296,145.944,2006
583,238506,66,0.849,0.599,6,-8.164,0.00301,0.000249,0.0763,0.761,126.003,2009
584,197600,76,0.713,0.718,2,-3.806,0.00233,0.0,0.0838,0.656,126.999,2012
585,189613,76,0.625,0.414,0,-8.7,0.294,0.0,0.151,0.669,130.088,2008
586,454026,0,0.58,0.954,10,-8.939,0.000895,0.456,0.56,0.331,140.037,2003
587,140160,17,0.5,0.46,9,-11.041,0.482,0.0,0.352,0.759,75.058,1999
588,257840,78,0.664,0.705,1,-4.972,0.0654,0.0,0.115,0.477,122.017,2014
589,149880,78,0.513,0.396,7,-13.061,0.251,0.177,0.11,0.229,140.208,1973
